source,target,id,osm_way_id,osm_bridge_relation_id,osm_bridge,osm_highway,osm_label,bridge_id,distance,within_boundaries
1003,27280,36351,,,,,Brinton Road,,170.547036,FALSE
20911,26276,36352,,,,,Brinton Road,,917.5519536,FALSE
7157,20911,36353,,,,,Brinton Road,,92.62121914,FALSE
16699,27281,36354,,,,,Brinton Road,,91.14379544,FALSE
16697,16699,36355,,,,,Brinton Road,,233.9412129,FALSE
7157,16697,36356,,,,,Brinton Road,,206.7147033,FALSE
26210,27282,36357,,,,,Ardmore Boulevard,,256.0865023,FALSE
12728,27283,36358,,,,,Rockwood Avenue,,74.36204117,FALSE
6311,27284,36359,,,,,Kenmore Avenue,,231.2086455,FALSE
12727,27284,36360,,,,,Rockwood Avenue,,237.6747906,FALSE
1820,27285,36361,,,,,Filmore Road,,343.0923013,FALSE
11408,27287,36362,,,,,Marion Avenue,,105.9025618,FALSE
21509,27285,36363,,,,,Ardmore Boulevard,,358.0464073,FALSE
5094,27282,36364,,,,,Ardmore Boulevard,,178.8393722,FALSE
13621,27279,36365,,,,,Fairfax Road,,62.06225526,FALSE
27286,27287,36366,,,,,Ardmore Boulevard,,235.1743733,FALSE
3924,24157,36367,,,,,Ardmore Boulevard,,576.9477242,FALSE
3924,26210,36368,,,,,Ardmore Boulevard,,116.2864936,FALSE
7155,27284,36369,,,,,Yost Boulevard,,214.5609491,FALSE
27143,27284,36370,,,,,Yost Boulevard,,155.1387497,FALSE
7725,26383,36371,,,,,Old Browns Hill Road,,28.69677715,TRUE
19852,27290,36372,,,,,Brownsville Road,,141.8657175,FALSE
27289,27290,36373,,,,,Brownsville Road,,62.03215486,FALSE
17397,27289,36374,,,,,Brownsville Road,,41.19840166,FALSE
27289,27291,36375,,,,,Brownsville Road,,43.90351893,FALSE
17378,19852,36376,,,,,Brownsville Road,,170.7615147,FALSE
6947,9676,36377,,,,,Brownsville Road,,205.9571405,FALSE
2330,25521,36378,,,,,Brownsville Road,,110.1619656,FALSE
19850,27293,36379,,,,,Streets Run Road,,11.954843,FALSE
19851,27293,36380,,,,,,,33.76021249,FALSE
14530,27293,36381,,,,,Streets Run Road,,24.90222344,FALSE
19849,27294,36382,,,,,Streets Run Road,,25.24707428,FALSE
27291,27294,36383,,,,,,,20.31385949,FALSE
27295,27296,36384,,,,,,,46.60126364,FALSE
14822,17896,36385,,,,,Arlington Avenue,,258.2011933,TRUE
17896,24796,36386,,,,,Arlington Avenue,,124.7976837,TRUE
15802,24719,36387,,,,,Arlington Avenue,,83.6850284,TRUE
7279,15019,36388,,,,,Arlington Avenue,,156.6938022,TRUE
12582,15019,36389,,,,,Arlington Avenue,,193.1777802,TRUE
6532,10430,36390,,,,,Sunset Drive,,32.3734313,FALSE
18257,21146,36391,,,,,Valley Park Drive,,112.1333379,FALSE
18257,27298,36392,,,,,Valley Park Drive,,259.9866535,FALSE
7430,21123,36393,,,,,Scott Road,,86.16351828,FALSE
8610,27238,36394,,,,,Library Road,,164.0327695,TRUE
18026,27238,36395,,,,,Library Road,,82.85373886,TRUE
18026,27299,36396,,,,,Library Road,,77.51815752,TRUE
8610,26537,36397,,,,,Library Road,,114.5546186,TRUE
26537,27299,36398,,,,,Library Road,,111.9099631,TRUE
26646,27300,36399,,,,,,,319.1306687,TRUE
2685,27301,36400,,,,,Library Road,,256.0526246,TRUE
2685,27301,36401,,,,,Library Road,,258.7044018,TRUE
27238,27301,36402,,,,,Library Road,,98.75978329,TRUE
14235,27302,36403,,,,,Twin Maple Drive,,144.4477539,FALSE
16777,27303,36404,,,,,Noblestown Road,,1373.541557,FALSE
16777,26098,36405,,,,,Noblestown Road,,93.59322727,FALSE
18254,25378,36406,,,,,North Braddock Avenue,,110.2986096,TRUE
11778,25378,36407,,,,,North Braddock Avenue,,110.7316944,TRUE
7748,13357,36408,,,,,Penn Avenue,,138.5140204,FALSE
8193,27304,36409,,,,,South Avenue,,29.32983107,FALSE
25397,27304,36410,,,,,South Avenue,,64.28964519,FALSE
8193,27305,36411,,,,,,,29.70092244,FALSE
27304,27305,36412,,,,,Pennwood Avenue,,27.41397769,FALSE
23977,25713,36413,,,,,Penn Avenue,,75.6188665,FALSE
19325,23977,36414,,,,,Penn Avenue,,91.16273754,FALSE
21154,25712,36415,,,,,Penn Avenue,,92.59297616,FALSE
21154,25716,36416,,,,,Penn Avenue,,105.5401663,FALSE
25381,25716,36417,,,,,Penn Avenue,,259.892718,FALSE
14194,25715,36418,,,,,Mill Street,,97.379279,FALSE
25715,25719,36419,,,,,Mill Street,,96.38535351,FALSE
9352,17186,36420,,,,,Penn Avenue,,89.52773192,FALSE
9352,25714,36421,,,,,Penn Avenue,,118.0689556,FALSE
25714,25718,36422,,,,,Swissvale Avenue,,98.06376869,FALSE
25388,25721,36423,,,,,Swissvale Avenue,,94.29363454,FALSE
25718,25721,36424,,,,,Swissvale Avenue,,95.66163692,FALSE
8235,18769,36425,,,,,Penn Avenue,,163.0908665,FALSE
15666,26040,36426,,,,,Ardmore Boulevard,,113.3113959,FALSE
26039,26360,36427,,,,,Ardmore Boulevard,,108.8193408,FALSE
23097,23999,36428,,,,,,,178.8342933,FALSE
23998,27306,36429,,,,,,,765.2114338,FALSE
8415,27307,36430,,,,,Ardmore Boulevard,,36.44013829,FALSE
23240,27308,36431,,,,,Ardmore Boulevard,,284.8875074,FALSE
197,23097,36432,,,,,Ardmore Boulevard,,537.0319293,FALSE
26039,27308,36433,,,,,Ardmore Boulevard,,108.6461142,FALSE
197,23238,36434,,,,,Ardmore Boulevard,,105.2692017,FALSE
23997,27309,36435,,,,,,,1043.641964,FALSE
8416,22051,36436,,,,,Morrow Road,,154.7591893,FALSE
8416,27307,36437,,,,,,,32.34379045,FALSE
23434,26043,36438,,,,,Fifth Avenue,,49.12721124,TRUE
23434,24516,36439,,,,,Penn Avenue,,344.1304832,TRUE
23434,26044,36440,,,,,Penn Avenue,,40.09326,TRUE
25603,25608,36441,,,,,Washington Boulevard,,269.0312407,TRUE
152,25037,36442,,,,,Highland Park Bridge,4184571,379.6825447,TRUE
190,4231,36443,,,,,Allegheny River Boulevard,,1922.183367,TRUE
190,23440,36444,,,,,Allegheny River Boulevard,,71.24182905,TRUE
25610,26614,36445,,,,,Washington Boulevard,,151.4398908,TRUE
25607,26614,36446,,,,,Washington Boulevard,,189.2811754,TRUE
25606,25610,36447,,,,,Washington Boulevard,,151.3296501,TRUE
18285,25606,36448,,,,,Highland Drive,,323.3346347,TRUE
23261,23262,36449,,,,,Saw Mill Run Boulevard,,177.027827,TRUE
16946,27310,36450,,,,,Baker Street,,450.448381,TRUE
25731,27049,36451,,,,,Baker Street,,83.81535556,TRUE
25734,27310,36452,,,,,Butler Street,,880.1088405,TRUE
15099,25734,36453,,,,,Butler Street,,146.7561679,TRUE
15099,25987,36454,,,,,Butler Street,,132.349375,TRUE
25612,25987,36455,,,,,Butler Street,,68.60742376,TRUE
15098,25731,36456,,,,,Baker Street,,243.3096366,TRUE
25611,26707,36457,,,,,Butler Street,,45.08741088,TRUE
22982,26707,36458,,,,,Washington Boulevard,,169.3091847,TRUE
9434,24628,36459,,,,,William Flinn Highway,,434.8488816,FALSE
9433,24624,36460,,,,,William Flinn Highway,,432.1042212,FALSE
19656,24627,36461,,,,,Butler Street,,362.6917005,FALSE
24625,24627,36462,,,,,William Flinn Highway,,25.34462478,FALSE
26642,26857,36463,,,,,Kay Street,,43.18264248,FALSE
26857,26858,36464,,,,,Kay Street,,134.9607954,FALSE
19656,27311,36465,,,,,Butler Street,,380.587783,FALSE
24620,24623,36466,,,,,Butler Street,,149.3205424,FALSE
20939,25043,36467,,,,,Butler Street,,247.776268,FALSE
24620,25043,36468,,,,,Butler Street,,253.9052262,FALSE
20939,24621,36469,,,,,Butler Street,,229.2562299,FALSE
19532,24621,36470,,,,,Kittanning Street,,30.5660635,FALSE
17957,24618,36471,,,,,Butler Street,,366.9953099,FALSE
24077,24621,36472,,,,,William Flinn Highway,,635.5538372,FALSE
17204,24623,36473,,,,,Butler Street,,89.38553974,FALSE
24619,27312,36474,,,,,Kittanning Street,,30.50311923,FALSE
24070,24071,36475,,,,,Bridge Street,,93.63649482,FALSE
24070,27313,36476,,,,,North Main Street,,151.670088,FALSE
17797,27313,36477,,,,,North Main Street,,30.30859122,FALSE
24071,27313,36478,,,,,Poplar Street,,96.09411201,FALSE
3101,24094,36479,,,,,5th Street,,37.78311835,FALSE
24088,27315,36480,,,,,,,46.07208957,TRUE
24091,24092,36481,,,,,South Main Street,,33.47759249,FALSE
5081,16291,36482,,,,,South Main Street,,43.83680362,FALSE
22942,27315,36483,,,,,Butler Street,,32.60495507,TRUE
14221,24599,36484,,,,,William Flinn Highway,,1097.493526,FALSE
3552,25966,36485,,,,,Dorseyville Road,,606.9039836,FALSE
3552,14228,36486,,,,,Dorseyville Road,,261.7610487,FALSE
7342,23092,36487,,,,,Dorseyville Road,,162.1142659,FALSE
6478,7342,36488,,,,,Dorseyville Road,,299.7219779,FALSE
14228,23092,36489,,,,,Dorseyville Road,,145.0243877,FALSE
24602,25046,36490,,,,,William Flinn Highway,,270.3870258,FALSE
24602,25045,36491,,,,,William Flinn Highway,,269.4609074,FALSE
25047,25048,36492,,,,,William Flinn Highway,,901.1373447,FALSE
25044,25116,36493,,,,,Butler Plank Road,,20.23277311,FALSE
22326,24597,36494,,,,,Butler Plank Road,,636.1399248,FALSE
24597,25117,36495,,,,,Butler Plank Road,,22.6930247,FALSE
25116,25117,36496,,,,,Butler Plank Road,,59.22805399,FALSE
22326,24604,36497,,,,,Butler Plank Road,,52.23499365,FALSE
12468,20861,36498,,,,,Crafton Boulevard,,55.46640019,FALSE
2092,17905,36499,,,,,Morange Road,,94.71033942,TRUE
2090,19521,36500,,,,,Idlewood Road,,376.7548626,TRUE
27316,27316,36501,,,,,,,74.67517974,FALSE
14365,27316,36502,,,,,,,154.1324118,FALSE
27317,27318,36503,,,,,,,146.4440223,FALSE
27317,27319,36504,,,,,,,57.48424966,FALSE
12571,27317,36505,,,,,,,29.2045052,FALSE
932,27320,36506,,,,,,,170.1414695,FALSE
7447,27321,36507,,,,,,,177.5713992,FALSE
24644,27322,36508,,,,,El Paso Street,,111.9170135,FALSE
25371,27324,36509,,,,,,,59.24512687,FALSE
17376,19520,36510,,,,,Ade Way,,75.98176672,TRUE
3959,3959,36511,,,,,Bracey Drive,,468.5786705,TRUE
4004,27325,36512,,,,,,,129.8186448,FALSE
20110,21575,36513,,,,,,,281.1074891,FALSE
25770,27326,36514,,,,,,,129.9426844,FALSE
25810,27328,36515,,,,,,,176.1034331,FALSE
27330,27331,36516,,,,,Oaklynn Court,,26.07144348,TRUE
20221,27331,36517,,,,,Oaklynn Court,,26.06545606,TRUE
20221,27332,36518,,,,,Oaklynn Court,,26.05677844,TRUE
27330,27332,36519,,,,,Oaklynn Court,,26.06276312,TRUE
26277,27334,36520,,,,,Jones Avenue,,93.10348381,FALSE
13304,27163,36521,,,,,,,756.6999894,FALSE
1827,27335,36522,,,,,El Paso Street,,279.9617218,FALSE
18684,27336,36523,,,,,,,90.34098452,FALSE
21166,23719,36524,,,,,,,150.5800197,FALSE
11158,27337,36525,,,,,,,146.0077594,FALSE
27338,27338,36526,,,,,,,40.48796468,FALSE
4290,27338,36527,,,,,,,96.69155557,FALSE
23848,27339,36528,,,,,,,295.2749093,FALSE
19185,27340,36529,,,,,,,137.8502875,FALSE
27340,27340,36530,,,,,,,79.86633335,FALSE
11169,27341,36531,,,,,El Paso Street,,91.43264624,FALSE
14364,27342,36532,,,,,,,201.89111,FALSE
25550,27344,36533,,,,,,,122.1765212,FALSE
20456,27345,36534,,,,,,,198.414806,FALSE
20762,27346,36535,,,,,,,346.6261233,FALSE
1236,27347,36536,,,,,,,133.1642698,FALSE
18147,27348,36537,,,,,Lincoln Avenue,,111.329208,FALSE
13460,27350,36538,,,,,,,75.81078125,FALSE
27351,27352,36539,,,,,,,18.29215451,FALSE
27351,27351,36540,,,,,,,108.4236566,FALSE
27352,27353,36541,,,,,,,59.2177791,FALSE
19528,27352,36542,,,,,,,100.1457198,FALSE
22426,27354,36543,,,,,,,132.2726336,FALSE
18205,22662,36544,,,,,,,85.89336648,FALSE
18423,27355,36545,,,,,,,99.26272984,FALSE
23850,26559,36546,,,,,Spirit Street,,321.7986097,TRUE
7151,23184,36547,,,,,Penn Avenue,,376.392797,TRUE
23702,24291,36548,,,,,Grant Street,,65.75852942,TRUE
822,27356,36549,,,,,,,194.2911125,FALSE
20133,27358,36550,,,,,,,108.1064189,FALSE
17738,21265,36551,,,,,,,123.7942301,FALSE
24341,27359,36552,,,,,,,216.429829,FALSE
27359,27360,36553,,,,,,,136.5975631,FALSE
26812,27361,36554,,,,,,,130.1407855,FALSE
18533,27362,36555,,,,,Meadowbrook Way,,49.45384759,TRUE
27362,27363,36556,,,,,Meadowbrook Way,,19.2406098,TRUE
27364,27365,36557,,,,,,,138.0217455,FALSE
2879,27366,36558,,,,,5th Extension,,122.9523766,FALSE
27367,27367,36559,,,,,Adams Drive,,57.23002994,FALSE
27367,27368,36560,,,,,Adams Drive,,97.51348172,FALSE
17899,23192,36561,,,,,Woodridge Circle,,105.1431562,FALSE
23188,27370,36562,,,,,Queensberry Circle,,102.9813961,FALSE
27371,27372,36563,,,,,,,10.60429331,FALSE
27372,27372,36564,,,,,,,45.12169676,FALSE
17278,27371,36565,,,,,,,73.18213426,FALSE
27371,27373,36566,,,,,,,35.21034895,FALSE
27374,27375,36567,,,,,,,24.70405768,FALSE
27374,27376,36568,,,,,,,40.00042039,FALSE
27374,27375,36569,,,,,,,15.84296202,FALSE
17278,27375,36570,,,,,,,70.29008782,FALSE
14797,27378,36571,,,,,,,196.0458882,FALSE
17748,22494,36572,,,,,,,96.60275334,FALSE
23868,27379,36573,,,,,,,146.149418,FALSE
720,27380,36574,,,,,,,115.9682245,FALSE
19607,27381,36575,,,,,,,370.4779306,FALSE
13338,27382,36576,,,,,,,124.9806765,FALSE
9528,27383,36577,,,,,,,93.14333651,TRUE
21360,27384,36578,,,,,Jacks Run Road,,1046.687724,FALSE
9418,12836,36579,,,,,Mellon Street,,100.6057145,FALSE
14449,27387,36580,,,,,,,18.58519805,TRUE
7120,27388,36581,,,,,,,27.90475928,FALSE
17266,27388,36582,,,,,,,44.8533965,FALSE
27187,27389,36583,,,,,,,38.12794864,FALSE
17772,27390,36584,,,,,,,214.8960763,FALSE
25797,27391,36585,,,,,,,130.431802,FALSE
27262,27392,36586,,,,,Wood Drive,,189.518997,FALSE
27388,27393,36587,,,,,Butterfield Avenue,,198.0301254,FALSE
1452,12906,36588,,,,,Sante Fe Drive,,109.7363335,FALSE
20057,27394,36589,,,,,,,32.62743298,FALSE
27394,27396,36590,,,,,,,157.2871076,FALSE
2477,27397,36591,,,,,Wexford Lane,,238.4974134,FALSE
13753,16767,36592,,,,,Swallow Hill Road,,227.6309444,FALSE
24774,27398,36593,,,,,,,104.7114605,FALSE
18233,27399,36594,,,,,Nichols Drive,,93.28998272,FALSE
21394,27106,36595,,,,,Spring Garden Avenue,,244.5779426,TRUE
7818,27400,36596,,,,,Campbell Circle,,99.53818734,FALSE
27401,27402,36597,,,,,,,94.66913564,FALSE
22130,27403,36598,,,,,,,231.9392777,FALSE
22793,27360,36599,,,,,Laketon Road,,141.326208,FALSE
23717,27405,36600,,,,,,,163.8320185,FALSE
19047,27406,36601,,,,,Cliffsied Manor,,239.0126239,FALSE
12542,27407,36602,,,,,Noble Arms Lane,,91.13944843,TRUE
11702,27408,36603,,,,,,,157.7182889,FALSE
8568,27409,36604,,,,,,,74.13579681,FALSE
27409,27409,36605,,,,,,,282.4360414,FALSE
26617,27410,36606,,,,,,,103.3191924,FALSE
26616,27410,36607,,,,,,,38.28077369,FALSE
23170,27410,36608,,,,,,,36.83161133,FALSE
23314,27411,36609,,,,,,,108.3448306,FALSE
20016,27412,36610,,,,,Mason Road,,325.6424053,FALSE
14444,27413,36611,,,,,Sherman Avenue,,118.5071783,FALSE
729,27416,36612,,,,,,,126.5646387,FALSE
21771,25517,36613,,,,,,,221.8779017,FALSE
8567,27417,36614,,,,,,,119.3457248,FALSE
7348,27418,36615,,,,,Sunset Lane,,202.6185161,FALSE
26548,27419,36616,,,,,,,108.7986125,FALSE
21102,27421,36617,,,,,Milbren Drive,,121.4358814,FALSE
730,27422,36618,,,,,,,162.3020506,FALSE
24395,27423,36619,,,,,,,154.2532919,FALSE
14863,17193,36620,,,,,Brinker Avenue,,260.4208111,FALSE
7637,27845,36621,,,,,Commerce Street,,91.54683483,FALSE
7636,16202,36622,,,,,Station Street,,92.52689324,FALSE
433,27424,36623,,,,,Library Road,,365.1236604,FALSE
27425,27426,36624,,,,,,,41.1140501,FALSE
27427,27428,36625,,,,,,,44.08397957,FALSE
27428,27429,36626,,,,,Siena Drive,,48.71459394,FALSE
27430,27431,36627,,,,,Lucca Lane,,360.2767662,FALSE
1831,27432,36628,,,,,El Paso Street,,143.138901,FALSE
13343,27433,36629,,,,,Maple Lane Extended,,84.05929186,FALSE
2633,27434,36630,,,,,,,142.3656655,FALSE
22558,27435,36631,,,,,Topview Drive,,85.13013094,FALSE
15325,27436,36632,,,,,,,46.31449462,FALSE
27436,27436,36633,,,,,,,58.30620818,FALSE
27437,27438,36634,,,,,Lebanon Church Road,,148.4141444,FALSE
27437,27439,36635,,,,,Lebanon Church Road,,25.69926271,FALSE
27437,27440,36636,,,,,Lebanon Church Road,,25.6290867,FALSE
17460,22081,36637,,,,,Rose Street,,264.9371422,FALSE
22552,27441,36638,,,,,,,87.72964878,FALSE
27441,27441,36639,,,,,,,53.34894081,FALSE
3124,27442,36640,,,,,,,105.0791155,FALSE
7186,27442,36641,,,,,,,117.8101433,FALSE
724,27443,36642,,,,,,,167.3242178,FALSE
24679,27444,36643,,,,,,,193.4879412,TRUE
27444,27444,36644,,,,,,,239.202256,TRUE
25952,27445,36645,,,,,,,48.87407525,FALSE
27445,27445,36646,,,,,,,50.14089356,FALSE
27154,27446,36647,,,,,,,108.2943904,FALSE
27447,27448,36648,,,,,Marino Lane,,238.6741958,FALSE
17277,27449,36649,,,,,,,127.3012625,FALSE
24037,27450,36650,,,,,,,162.2223529,FALSE
9678,27451,36651,,,,,,,98.97043588,FALSE
11520,27452,36652,,,,,,,201.9248196,FALSE
8662,8731,36653,,,,,Vernon Way,,236.6109489,TRUE
25028,27453,36654,,,,,Grant Street,,173.6549272,TRUE
16787,27453,36655,,,,,Grant Street,,81.20284023,TRUE
16787,24402,36656,,,,,Grant Street,,88.75735872,TRUE
21098,27454,36657,,,,,,,124.0475112,FALSE
27454,27454,36658,,,,,,,82.54661327,FALSE
6186,27456,36659,,,,,McNeilly Road,,262.6206408,TRUE
3452,27457,36660,,,,,Mcallister Lane,,307.5597791,FALSE
27198,27458,36661,,,,,,,116.1142894,FALSE
7488,27459,36662,,,,,Compomise Alley,,92.72170559,FALSE
15686,27460,36663,,,,,,,137.6708605,FALSE
20640,26921,36664,,,,,East West Drive,,389.3615975,FALSE
24592,27461,36665,,,,,Berardi Court,,123.4621553,FALSE
6497,27462,36666,,,,,,,124.0619568,FALSE
10532,27464,36667,,,,,,,156.3654342,FALSE
16404,16405,36668,,,,,Von Bonnhorst Street,,153.7222287,TRUE
13218,15303,36669,,,,,Cherry Way,,138.1855976,FALSE
22430,27465,36670,,,,,Lagnemma Drive,,148.2126888,FALSE
14817,27466,36671,,,,,,,112.994069,FALSE
4244,27467,36672,,,,,McClure Avenue,,293.0293598,FALSE
14349,26201,36673,,,,,Architect Way,,117.6365011,TRUE
23713,27468,36674,,,,,Ridge Lane,,97.61828324,FALSE
27468,27468,36675,,,,,Ridge Lane,,128.5396183,FALSE
27469,27469,36676,,,,,Wilmerding,,513.4385264,FALSE
6596,8107,36677,,,,,Range Way,,81.93593944,TRUE
26549,27470,36678,,,,,,,108.0565808,FALSE
22429,27471,36679,,,,,,,160.2394813,FALSE
24632,27473,36680,,,,,Francioni Road,,418.5804184,FALSE
16416,27474,36681,,,,,,,140.4146126,FALSE
27474,27474,36682,,,,,,,63.9556049,FALSE
22553,27475,36683,,,,,Sleepy Hollow Lane,,169.6817224,FALSE
14301,27476,36684,,,,,,,48.91736503,FALSE
14302,27476,36685,,,,,,,49.20611578,FALSE
27476,27477,36686,,,,,,,150.2086117,FALSE
16698,27478,36687,,,,,,,182.7742681,FALSE
6910,27479,36688,,,,,Lyons Street,,98.9605971,FALSE
12947,26418,36689,,,,,Old Clairton Road,,382.5148026,FALSE
20055,27480,36690,,,,,,,182.2782115,FALSE
13934,27481,36691,,,,,Butternut Court,,50.28643441,FALSE
27481,27481,36692,,,,,Butternut Court,,91.42456962,FALSE
23869,27482,36693,,,,,Imperial Ct,,248.267826,FALSE
9975,27483,36694,,,,,,,90.6172658,FALSE
25619,27484,36695,,,,,,,214.5422887,FALSE
27484,27484,36696,,,,,,,60.56741945,FALSE
27192,27485,36697,,,,,Janlin Drive,,262.9299313,FALSE
3980,27486,36698,,,,,El Paso Street,,122.3061055,FALSE
9530,27487,36699,,,,,,,47.51929477,TRUE
4155,14805,36700,,,,,Noble Drive,,484.0713547,FALSE
27280,27489,36701,,,,,,,98.87841288,FALSE
4168,27490,36702,,,,,Marzolf Road,,185.4607935,FALSE
16700,27491,36703,,,,,Oakwood Square,,116.7765505,FALSE
20437,27492,36704,,,,,,,94.15248689,FALSE
27493,27493,36705,,,,,,,31.46946231,FALSE
22612,27493,36706,,,,,,,118.121295,FALSE
27494,27494,36707,,,,,Pennsylvania Avenue,,49.13459479,FALSE
9114,27494,36708,,,,,Pennsylvania Avenue,,85.75137852,FALSE
17941,27495,36709,,,,,,,87.96007612,FALSE
3713,27496,36710,,,,,,,123.2109008,FALSE
13169,24166,36711,,,,,Lincoln Highway,,203.9213052,FALSE
26636,27497,36712,,,,,Elter Court,,72.82662608,FALSE
14803,27498,36713,,,,,Lutz Lane,,106.2592219,FALSE
14803,27499,36714,,,,,Lutz Lane,,203.8544011,FALSE
26516,27500,36715,,,,,Foster road,,246.6538178,FALSE
23744,27079,36716,,,,,,,807.3342985,FALSE
17306,27502,36717,,,,,,,125.2923716,TRUE
11399,27503,36718,,,,,,,160.34563,FALSE
11128,17516,36719,,,,,Chartiers Avenue Extended,,239.0460265,FALSE
7289,27504,36720,,,,,,,125.582525,FALSE
8598,27506,36721,,,,,Old Timber Trail,,191.1183831,FALSE
27507,27507,36722,,,,,,,77.15194133,FALSE
21337,25730,36723,,,,,Schenley Avenue,,151.8910612,TRUE
27487,27509,36724,,,,,,,104.3784074,TRUE
11286,27510,36725,,,,,,,138.9429329,FALSE
8774,22504,36726,,,,,Amity Street,,91.18565228,FALSE
5078,26102,36727,,,,,Washington Pike,,106.3234458,FALSE
27511,27512,36728,,,,,,,158.8618323,FALSE
10074,10075,36729,,,,,,,188.6235363,FALSE
10993,27513,36730,,,,,,,153.4662219,FALSE
24391,27515,36731,,,,,Gopher street,,72.00109894,FALSE
22373,27516,36732,,,,,3rd Avenue,,123.6491972,FALSE
25357,27521,36733,,,,,Laketon Road,,59.11323474,FALSE
12180,27522,36734,,,,,,,284.828006,FALSE
14238,27523,36735,,,,,,,163.9228897,FALSE
7182,27524,36736,,,,,Winchester Drive,,637.2514302,FALSE
11036,27525,36737,,,,,,,162.057059,FALSE
11980,14618,36738,,,,,Pennsylvania Avenue,,249.1027229,FALSE
8949,27526,36739,,,,,Elmdale Road,,158.4508818,TRUE
23935,27527,36740,,,,,,,109.6255815,TRUE
8280,27528,36741,,,,,Christmas Street,,181.6312151,TRUE
7840,18277,36742,,,,,Dartmouth Avenue,,135.9459159,FALSE
12352,27530,36743,,,,,Werner Camp Road,,97.14246412,FALSE
5100,27531,36744,,,,,1st Avenue,,74.29625197,FALSE
5100,8545,36745,,,,,1st Avenue,,55.80193287,FALSE
7295,27532,36746,,,,,,,120.6040732,FALSE
22518,27533,36747,,,,,,,81.58001157,FALSE
25832,25835,36748,,,,,Mountain View Drive,,138.1002497,FALSE
19371,27535,36749,,,,,,,171.2415554,FALSE
22437,27536,36750,,,,,Elmore Street,,169.0665393,TRUE
17761,27536,36751,,,,,Elmore Street,,248.4070984,TRUE
19842,21969,36752,,,,,Fifth Avenue,,102.9425266,TRUE
26959,27537,36753,,,,,Eloise Street,,92.331439,TRUE
26932,27537,36754,,,,,Buena Vista Street,,65.05418776,TRUE
11300,27538,36755,,,,,North Taylor Avenue,,89.71195528,TRUE
27539,27540,36756,,,,,,,46.7975363,FALSE
18497,26513,36757,,,,,Streets Run Road,,316.5666764,FALSE
18497,21711,36758,,,,,Streets Run Road,,1417.46774,TRUE
10034,25506,36759,,,,,Grove Road,,87.82912536,FALSE
12864,27541,36760,,,,,Horning Road,,121.2750105,FALSE
20042,21849,36761,,,,,Library Road,,33.88034168,FALSE
433,20042,36762,,,,,Library Road,,179.4859217,FALSE
4065,24343,36763,,,,,Broughton Road,,175.7181824,FALSE
16569,27541,36764,,,,,North Boles Court,,197.3129025,FALSE
16862,22192,36765,,,,,Library Road,,164.9773551,FALSE
22192,26487,36766,,,,,Library Road,,100.6410538,FALSE
16862,21808,36767,,,,,Library Road,,320.851466,FALSE
3785,21808,36768,,,,,Library Road,,176.6146183,FALSE
26486,27542,36769,,,,,Hillside Drive,,36.00310423,FALSE
18845,27543,36770,,,,,Saw Mill Run Boulevard,,189.5308296,TRUE
18666,22604,36771,,,,,Chestnut Street,,79.43891617,FALSE
18666,22347,36772,,,,,Chestnut Street,,140.221188,FALSE
5827,25849,36773,,,,,Castle Shannon Boulevard,,80.28892758,FALSE
8345,25849,36774,,,,,Castle Shannon Boulevard,,49.25572372,FALSE
8345,25847,36775,,,,,Castle Shannon Boulevard,,145.8632658,FALSE
2507,9919,36776,,,,,Willow Avenue,,96.36030687,FALSE
9919,14575,36777,,,,,Willow Avenue,,35.32719034,FALSE
